smiles,docking score,qed,sa,sim,combined score,seed
Cn1nnc(-c2cccc([B-](F)(F)F)c2)n1,0.0,0.7164478632309025,3.067833440383297,0.1538461538461538,0.0,0
O=C(O)CCCN=c1nc(C(F)(F)F)[nH][nH]1,7.2,0.6672734713296682,3.609171731162286,0.087719298245614,0.1052631578947368,0
FC(F)(F)c1n[nH]cc1N1CC[NH2+]CC1,6.5,0.6903415910326212,4.491993558364356,0.3720930232558139,0.3675679070897061,0
F[B-](F)(F)c1cccc(-n2cnnn2)c1,0.0,0.6897799502314984,3.0118001517709505,0.2040816326530612,0.0,0
Clc1c(C2CCCCC2)cccc1N1CC[NH2+]CC1,8.9,0.8824613306387173,3.3034272402278138,0.3125,0.3958333333333332,0
N#Cc1cccc(CN2CC[NH2+]CC2)c1,6.7,0.7297423597095335,3.334864936985735,0.2978723404255319,0.3326241134751772,0
CC(O)C(C)c1cccc(N2CCCC2)c1,5.4,0.8446674395455853,2.739547135729403,0.3111111111111111,0.2799999999999999,0
CCc1cccc(N2CC[NH2+]CC2)c1,6.9,0.7266985692473423,3.3072014112080854,0.5263157894736842,0.46,0
C=CCc1cccc(C(F)(F)F)c1,6.8,0.6204700023302502,1.967538211547288,0.3414634146341463,0.3869918699186991,0
CC1=C[C](C(F)(F)F)CCCC1C,7.0,0.5445461919812203,3.786763182919135,0.1489361702127659,0.1306281256780649,0
Cc1cc(N2CC[NH2+]CC2)nc([NH3+])n1,6.4,0.5463942936543847,4.703860585692137,0.2888888888888888,0.2199762264309364,0
OC(=NC1CC1)c1cccc([B-](F)(F)F)c1O,0.0,0.4843884692872429,3.481851197225172,0.1568627450980392,0.0,0
O=[N+]([O-])c1cccc(N2CC[NH2+]CC2)c1,4.7,0.548435409305155,3.3638833871402305,0.5,0.2864051581926921,0
CC1OC(C)C(N=C(O)C(F)(F)F)C1O,6.0,0.5194178321792673,4.523180655172007,0.0576923076923076,0.0,0
NC1C(O)=NCC1c1cccc(C(F)(F)F)c1,7.9,0.7942049665868911,3.5946338040945376,0.3061224489795918,0.3877551020408162,0
CNCC(=O)C(CN1CC[NH2+]CC1)NI,5.5,0.3887673485430654,4.998326299613385,0.1481481481481481,0.0,0
FC(F)Oc1cccc(N2CC[NH2+]CC2)c1,7.1,0.825133190209572,3.370476568993817,0.5384615384615384,0.4733333333333333,0
CC(C)c1cccc(N2CC[NH2+]CC2)c1,7.1,0.7686655458736954,3.30939072166617,0.5263157894736842,0.4733333333333333,0
C1=C(CN2CC[NH2+]CC2)CCC1,5.7,0.572800957921697,4.184491561407837,0.2272727272727272,0.186998565370336,0
Cc1ccc2occ(C(F)(F)F)c2c1F,7.3,0.6109654224184885,2.6531369649577634,0.14,0.1703333333333333,0
C=CC1(C(F)(F)F)C(=C)c2ccccc2N1O,7.9,0.7615659071162716,3.823108114298377,0.1509433962264151,0.191194968553459,0
FC(F)(F)c1cccc(N[S])c1,6.1,0.7198187321783497,2.5160930037155307,0.3684210526315789,0.3745614035087718,0
CCC(N)c1cccc(-c2ncc[nH]2)c1,7.7,0.8011549253093709,2.7857449553762272,0.1034482758620689,0.1310344827586206,0
COc1cccc(N2CC[NH2+]CC2)c1,6.3,0.7203867074961816,3.2224899665551785,0.5405405405405406,0.42,0
NC(CN1CC[NH2+]CC1)c1ccccc1,6.6,0.7044747312398872,3.783956119793205,0.2666666666666666,0.2933333333333333,0
CCC[NH+]=C(O)NCCN1CC[NH2+]CC1,5.1,0.2900127655447583,4.959726678732361,0.1509433962264151,0.0,0
Cc1cccc(N2CC[NH2+]CC2)c1C=O,6.8,0.6998344928764741,3.728310936335223,0.3333333333333333,0.3777777777777777,0
[N-]=[N+]=Nc1cccc(N2CC[NH2+]CC2)c1,7.4,0.4357706034883772,3.9581180838388814,0.4878048780487805,0.3583002739793324,0
CC(N)C(F)c1cccc(C(F)(F)F)c1,7.2,0.7629036064829557,3.108254856108065,0.3255813953488372,0.3906976744186047,0
CC(=O)Cc1cccc(C(F)(F)F)c1,7.0,0.7202030053683608,1.8231155129270675,0.3255813953488372,0.3798449612403101,0
OC(CCBr)c1cccc(C(F)(F)F)c1,7.0,0.8413632985866131,2.645677343569428,0.3111111111111111,0.3629629629629629,0
CC1C[NH2+]CCN1c1ccc(C(F)(F)F)cn1,5.3,0.7973189792745176,3.9991798000594247,0.32,0.2826666666666666,0
CC1CN(C)CCC1N1CC[NH2+]CC1,5.8,0.5964374336092068,4.718497707611671,0.1702127659574468,0.1159399453720464,0
COC1(C(F)(F)F)CCN(C)C1,4.9,0.6066149190830474,3.6836694462229778,0.1276595744680851,0.1042553191489361,0
N#Cc1cccc(N2CC[NH2+]CC2)c1,6.6,0.6708001768255725,3.5017702667427955,0.5263157894736842,0.44,0
CC(C)c1cccc(Oc2ncccc2I)c1,7.7,0.7626306330576083,2.108708889532865,0.1052631578947368,0.1333333333333332,0
