smiles,docking score,qed,sa,sim,combined score,seed
COc1cccc(C(OC)C(=O)NCc2ccc(Cl)c(C(F)(F)F)c2)c1,8.6,0.8002134546933135,2.604902224521698,0.2637362637362637,0.5733333333333334,0
C=C(NCCN1CCOCC1)c1cc(Pc2ccc(PC(=O)C3CC3C3CC4CC43)cc2)ccn1,7.8,0.4744608097106757,5.159984291230749,0.3229166666666667,0.3106673965092541,0
C=C(Nc1ccc(Pc2ccnc(C(=C)NCCN3CCOCC3)c2)cc1)OCCSCCC#N,7.0,0.214477041269307,4.007482744568415,0.3434343434343434,0.1662334852985842,0
CCONC(=O)NCCOc1cccc(C(=O)NCCN2CCOCC2)c1,8.3,0.4007249755363215,2.2885218198261867,0.3522727272727273,0.3695574774390521,0
O=C(NC1CC(=O)N(c2cccc(C(F)(F)F)c2)C1)C1CCCN1c1ccccc1,9.6,0.8273267874174414,3.004359389951839,0.145631067961165,0.64,0
CCOCNc1ccc(NC(=O)Nc2ccc(Oc3ccnc(NCCOC)c3)cc2)cc1C(F)(F)F,8.2,0.1717885681148159,2.6554980435207955,0.4269662921348314,0.1565184731712767,0
CCOCCOc1ccc(Oc2cccc(C(=O)NCCN3CCOCC3)c2)cc1OCC,7.5,0.461321265194113,2.2275059492442733,0.3777777777777777,0.3844343876617608,0
CCOC(=O)Nc1ccc(Nc2cccc(C(=O)NCCN3CCOCC3)c2)cc1CC,8.7,0.5516504814767947,2.2672445183156693,0.3369565217391304,0.5332621320942349,0
CC(=O)NCCCSC(C)c1ccc(Cl)c(C(F)(F)F)c1,7.3,0.7623886535227716,2.876370592450428,0.2674418604651162,0.4866666666666666,0
CCOCCOCCNC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,6.8,0.7098399180128554,2.3123845522417668,0.2873563218390804,0.4533333333333333,0
CCOCNc1ccc(NC(=O)Cc2ccc(-c3ccnc(NC)c3)cc2)cc1C(F)(F)F,9.4,0.2959143998367585,2.526193402718219,0.2783505154639175,0.3090661509406144,0
CCC1CN(C(=O)NCc2cccc(NC(=O)CCCN3CCOCC3)c2)CC(C)O1,9.1,0.6593760210541424,3.1252079819609966,0.2450980392156862,0.6066666666666667,0
CCSCc1ccc(COc2cccc(C(=O)NCCN3CCOCC3)c2)c(C(F)(F)F)c1,9.1,0.5365743047147071,2.4489225511264348,0.3829787234042553,0.5425362414337594,0
N#Cc1cc(N[PH](=O)Nc2ccc(Pc3cccc(S(=O)NCCN4CCOCC4)c3)cc2)ccc1Cl,8.4,0.2994192702793283,4.685434287033539,0.2871287128712871,0.2154841188042427,0
CCN(CC)C(=O)COc1ccc(Oc2ccnc(C(=O)NCCN3CCOCC3)c2)cc1,7.9,0.5539846617756301,2.3539361061268664,0.5641025641025641,0.4862754253363865,0
CC(C)SCCNC(=O)Nc1ccc(Oc2ccnc(C(=O)N(C)C)c2)cc1,8.8,0.6556751665905319,2.3936832843076328,0.3764705882352941,0.5866666666666667,0
